,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,frame,pos,strain,condition,colony_id,min_dist_PA_centroid,min_dist_PA_edge2edge
34,35,911,853.8397365532383,862.0274423710208,50.07012860308685,25.033576828038633,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,34,348.8965944046258,325.54108803651803
35,36,915,871.4535519125683,191.10601092896175,38.54120795091087,31.582458235498265,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,35,70.96285151695024,49.36598018878993
36,37,484,888.4173553719008,1345.8119834710744,27.571168871842946,23.037491386410906,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,36,131.84076535937498,110.45361017187261
37,38,496,891.8891129032259,1184.0766129032259,28.642938969555356,22.50808699265092,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,37,276.6824503884754,249.5375723212839
38,39,950,936.4578947368421,439.39157894736843,42.56867958830092,29.30526298950747,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,38,190.55197071741162,166.0873264279969
39,40,93,941.258064516129,1935.4408602150538,21.34184792300367,10.18779206046154,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,39,134.92586229324152,122.78436382536663
40,41,819,984.8669108669109,1643.5836385836385,34.6516873551269,32.546212586919324,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,40,69.18380024369537,48.08326112068523
41,42,338,1002.5857988165681,992.0325443786983,23.425464666250633,19.079726227521466,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,41,353.0321948635615,328.9331239021087
42,43,1075,1104.0669767441861,648.6911627906977,50.584395935976694,28.021131625832584,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,42,186.04875929113007,156.6780137734711
43,44,654,1104.4969418960245,284.96024464831805,37.093336453963055,23.334247102271675,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,43,48.2905496370583,31.38470965295043
44,45,790,1127.2151898734178,571.6367088607595,57.36657787809926,20.717640231813277,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,44,107.33089755518863,77.3692445355388
45,46,1111,1147.2520252025201,689.2124212421243,45.84481719611429,32.261582943011945,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,45,225.63121286431777,197.57024067404484
46,47,789,1185.596958174905,997.1647655259823,44.2047053338519,24.189797881151087,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,46,238.49318692527555,203.90193721492693
47,48,367,1253.0517711171663,657.8065395095368,28.86276153309797,17.11253315150094,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,47,229.83827034538766,208.90428430264421
48,49,258,1289.9418604651162,776.0077519379845,28.379698351018952,12.753889906376797,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,48,350.78644587456785,328.70959827787203
49,50,403,1360.9975186104218,594.8535980148883,26.341361249822846,19.870126078971563,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,49,266.198607418063,243.98770460824454
50,51,561,1368.6720142602496,1437.7308377896613,32.287672806932115,22.462687767081718,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,50,125.5668831884503,102.45974819410792
51,52,458,1445.1004366812226,812.5414847161572,27.696692379566343,21.53146205933759,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,51,383.7717210557033,358.48151974683435
52,53,796,1465.1746231155778,1143.9824120603016,40.8162068421389,25.423778997876738,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,52,74.14524870382644,45.60701700396552
53,54,697,1483.384505021521,255.32424677187947,39.129554883985456,23.174798516693762,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,53,145.06648414115412,122.56018929489298
54,55,408,1546.2426470588234,877.1372549019608,27.011964659150205,19.51903312517577,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,54,309.23363745699197,283.0
55,56,149,1568.006711409396,8.06711409395973,22.894799760857172,9.181082024900242,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,55,67.17523428348692,54.67174773134658
56,57,619,1590.735056542811,105.31179321486267,32.397942158240404,24.606206146826647,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,56,87.19743433033547,69.8927750200262
57,58,682,1666.7595307917888,53.04545454545455,36.18288439427659,24.754255459158145,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,57,147.07166718521864,124.01612798341996
58,59,428,1662.4509345794393,765.9509345794393,27.919004120717457,20.08309429058245,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,58,215.29173318239944,187.1069213043708
59,60,542,1703.830258302583,236.08671586715866,33.556341927205615,21.53456453624619,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,59,258.4374616218448,242.54690268069803
60,61,574,1756.801393728223,1461.3327526132405,37.51096216241333,20.45890587132572,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,60,125.50829008501158,104.06248123122954
61,62,387,1758.0051679586563,1824.2428940568475,24.707200449647114,20.322974559426275,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,61,113.36014433208435,93.08598175880189
62,63,1179,1799.7201017811706,553.0330788804072,65.34615757906556,26.266424649219502,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,62,189.721137862388,160.85397104206038
63,64,501,1811.5948103792416,1818.8443113772455,35.08492996618673,18.532516443699542,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,63,61.0752612611489,37.33630940518894
64,65,872,1820.5825688073394,595.4713302752293,37.49360128142896,30.54095335458717,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,64,142.52063386692154,115.69356075426151
65,66,555,1844.5387387387386,1761.3621621621621,33.899768740650956,23.332114989635908,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,65,76.266474763563,59.09314681077663
66,67,568,1867.4612676056338,2023.1144366197184,33.5087471622835,22.992973002082678,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,66,85.27336905844469,61.26989472816156
67,68,317,1867.9968454258676,1486.6908517350157,22.036348376805353,19.63417794116359,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,67,215.72205030689463,197.43606560099397
68,69,854,1871.592505854801,92.83372365339578,41.23879882655558,26.71280138667095,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,68,353.95025818130887,334.93432191998477
69,70,782,1870.9961636828646,1318.6982097186701,46.80180128254174,23.821821756362887,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,69,150.7887295198984,131.40015220691336
70,71,286,1897.8496503496503,886.9825174825174,23.08985067602535,16.457699159665165,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,70,161.2252721218971,139.91783303067555
71,72,265,1899.2566037735849,1935.1924528301886,22.437544450116874,15.620894610297835,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,71,65.97837868427207,52.952809179494906
72,73,942,1908.8216560509554,1715.9851380042462,43.052902435866315,29.258909287874275,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,72,122.8479894962668,98.71676655968832
73,74,967,1942.511892450879,174.48397104446744,43.98193433075421,28.509815019220202,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,73,439.4422363423892,418.8961685191212
74,75,309,1937.6893203883494,1747.6699029126214,23.159737528086946,17.404076818239425,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,74,108.18057714597178,87.80091115700337
75,76,756,1946.9007936507937,978.7433862433862,38.50188587940013,25.522519358755318,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,75,261.5385344143954,236.1228493814184
76,77,444,1955.8716216216217,1666.5135135135135,27.206658786487893,21.60245899987859,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,76,186.74616302817344,164.69365500832143
77,78,389,1987.06940874036,414.4293059125964,26.09088191957774,19.3807299414668,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,77,332.7586089720976,306.42617381679395
78,79,440,2026.9113636363636,788.8431818181818,35.876998749814305,16.34274834646058,0,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,78,164.50175907129972,146.4137971640651
79,1,841,86.86563614744352,518.9334126040428,39.48043109511418,29.315029529580222,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,0,139.34311352349965,112.0044641967453
80,2,726,87.5137741046832,616.6404958677685,41.52873106014081,23.107937272157415,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,1,164.61428819026108,145.4269576110289
81,3,1120,134.65982142857143,19.932142857142857,63.90278774987605,31.502062305966355,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,2,89.1272824686544,62.16912416947821
82,4,1550,180.31612903225806,548.5645161290323,47.29078026234359,43.8139363670134,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,3,50.22882616235692,25.079872407968907
83,5,874,182.18421052631578,125.93478260869566,38.29373668009919,29.636999503471174,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,4,154.36723751216417,135.32553343696821
84,6,699,190.3361945636624,363.05150214592277,34.26216289644753,27.324183050142462,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,5,162.7277976953384,143.4015341619468
85,7,221,187.48868778280544,1626.7013574660634,20.646671931065057,14.974968908368545,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,6,117.9935128958611,99.72462083156798
86,8,490,207.37142857142857,906.5224489795918,29.048238692306658,21.856132802443057,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,7,190.47037624883612,170.29973576021777
87,9,536,229.76119402985074,1054.1753731343283,31.672101716962214,22.174585325515764,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,8,215.3031526599576,194.164878389476
88,10,1041,277.73294908741593,222.5878962536023,47.09282205895793,29.6035037402448,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,9,48.644964520094916,23.430749027719962
89,11,886,285.7392776523702,1404.920993227991,37.933924474418994,30.030708060015908,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,10,148.13810910652606,116.43023662262307
90,12,674,290.6824925816024,314.8991097922849,30.865164472705708,28.054401880668262,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,11,62.881058756162055,43.41658669218482
91,13,639,296.206572769953,1195.5962441314555,37.39575330344634,22.805030015294115,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,12,179.23408177573023,150.78461459976612
92,14,609,301.62233169129723,495.44663382594416,32.830303905097736,24.233560365412426,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,13,82.21160280354142,63.071388124885914
93,15,167,313.63473053892216,1776.508982035928,16.807091872858074,13.549067873663002,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,15,44.870830477961796,25.612496949731394
94,16,445,317.3887640449438,1831.152808988764,35.673606316795905,16.814112013121914,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,14,96.6323057360399,68.65857557508748
95,17,571,324.5061295971979,1500.4903677758318,34.490326722857915,22.308265497292165,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,16,144.49840819811888,126.0
96,18,556,409.90107913669067,534.0287769784172,31.654196754092446,22.575220348367083,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,17,184.07327479791783,165.0
97,19,461,414.4924078091106,633.9175704989154,28.3167718160832,21.516548528944313,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,18,136.7247472676279,117.47765745025733
98,20,482,415.13900414937757,1219.9564315352698,32.09298085869796,19.577482403366187,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,19,182.98050980973463,162.077142126828
99,21,1471,482.33990482664854,247.10944935418084,54.536029165243896,36.14201048412032,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,20,169.5920670156468,143.17122615944868
100,22,438,492.45205479452056,529.5114155251141,26.23476914116034,21.802545521921914,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,21,145.4300004050756,124.33824833895642
101,23,314,494.50955414012736,1819.8089171974523,32.61090226099258,15.43325724648495,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,22,220.3756818621007,197.2232237846243
102,24,1296,515.300925925926,2017.7175925925926,42.328090949174964,39.52124414218568,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,23,358.93295452511154,325.0
103,25,434,527.9608294930875,1576.299539170507,29.628374164976847,19.8147819298816,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,25,89.84908378467895,73.43704787094863
104,26,799,536.9612015018773,993.7284105131414,45.326598120355975,23.822137662664087,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,24,329.9420480079538,305.0
105,27,1367,570.7995610826628,390.76956839795173,50.22125093534113,35.81424052876103,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,26,274.15752511175833,237.76038357977134
106,28,989,609.7239635995955,1143.1041456016178,44.81901012017754,29.180778769494918,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,27,309.37811687012316,278.21214926742505
107,29,395,644.7594936708861,1914.2683544303798,32.38757840013531,16.753913851372058,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,28,286.76759067343005,267.329384841996
108,30,490,661.5571428571428,147.30204081632652,27.81126986899863,22.723020279320714,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,29,235.98277784870115,218.05733191066977
109,31,209,697.2631578947369,2009.1626794258373,20.79896178988908,13.031281802813648,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,30,371.32480364338875,355.50808710914015
110,32,988,726.5374493927126,1444.6649797570851,46.17091064169639,28.370017694587712,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,31,194.1920215068569,167.0
111,33,366,744.5928961748634,1497.9371584699454,25.879978779712896,18.091246441558134,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,32,142.3177155620041,126.28935030318273
112,34,484,797.8037190082645,1699.6239669421489,31.01766065445702,21.08348873924132,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,33,95.12290306076022,76.69419795525604
113,35,948,853.9261603375527,861.7616033755274,50.67276419291114,25.709512761988904,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,34,364.4044032567319,334.3246924772384
114,36,966,871.8819875776397,191.15320910973085,39.824546656607744,32.17330212924663,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,35,71.0044631023289,50.24937810560445
115,37,503,888.7335984095428,1345.662027833002,28.003365560782886,23.57335928872868,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,36,131.89511068611398,109.71326264403953
116,38,521,892.2245681381958,1183.978886756238,29.165662037753922,23.13785022039827,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,37,276.6934274475394,248.58398983039916
117,39,1015,937.5477832512315,440.0857142857143,45.35653364268734,30.091981071340765,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,38,191.23250402932928,166.43316977093238
118,40,135,939.2888888888889,1936.562962962963,21.107878579912217,11.581251682140978,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,39,189.43576436434,176.49079296099274
119,41,853,985.4126611957796,1643.6002344665885,34.984506452375435,33.495930469011405,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,40,69.42983929495583,47.4236228055175
120,42,355,1002.7464788732394,991.9859154929577,24.10186856651312,19.489128680383818,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,41,352.54002620346233,327.6659884699662
121,43,1121,1104.2194469223907,648.6101694915254,51.774253510326304,28.739065142066032,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,42,185.8093808242279,157.4960316960399
122,44,714,1105.5098039215686,285.47759103641454,39.86428812491301,23.591406275030828,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,43,46.77499726204002,30.528675044947494
123,45,875,1126.872,571.6925714285715,55.80529008447666,22.337255239814844,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,44,107.19162762607354,77.87810988975015
124,46,1169,1147.6355859709154,689.0025662959795,45.77194549573777,34.23675979640739,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,45,225.19658412198606,196.73586353280888
125,47,827,1186.0701330108827,997.0725513905683,45.71693415201258,24.581719320761007,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,46,237.8043535484433,202.03960007879644
126,48,394,1253.246192893401,657.746192893401,27.305869666752532,19.19504966489972,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,47,229.42105185817064,207.76188293332345
127,49,271,1291.5867158671588,775.5276752767528,32.529218629839114,12.136585274471528,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,48,350.6793164136087,327.8322741891042
128,50,426,1360.8896713615025,594.6784037558685,27.152964106256732,20.403979868201475,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,49,265.4430669643787,243.89546941261537
129,51,577,1369.0173310225302,1438.2478336221836,33.44352214034084,22.20846056404366,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,50,125.6042671971826,102.7861858422619
130,52,481,1445.2993762993763,812.4241164241164,28.069903144913905,22.329634966158547,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,51,383.57029993335817,357.76668374794207
131,53,830,1465.557831325301,1143.8855421686746,41.57260600394477,25.951296055393783,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,52,74.02964298901585,45.60701700396552
132,54,728,1483.6524725274726,255.22527472527472,40.003715529014144,23.649735886246564,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,53,144.8652767895934,122.00409829181969
133,55,429,1546.5454545454545,877.079254079254,27.96435138217441,19.83631039774034,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,54,308.9288484071986,281.0071173475861
134,56,157,1568.4968152866243,8.152866242038217,23.504915699430764,9.320119714891876,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,55,374.7458259050159,363.6619309193636
135,57,668,1591.3922155688622,104.99101796407186,31.142423461642075,27.55416032915116,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,56,318.12737443977187,299.3659967330959
136,58,715,1666.9846153846154,53.064335664335665,37.13561478154036,25.24837219259293,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,57,409.3912499201784,388.52541744395563
137,59,449,1662.8864142538976,765.8886414253898,28.625516601043532,20.560224810267854,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,58,215.18401190812418,187.1069213043708
138,60,564,1704.1418439716313,236.3421985815603,33.78915943497887,22.227978022669,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,59,361.49747779947194,340.27782766439543
139,61,610,1756.6377049180328,1461.5901639344263,39.383630060430725,20.82112290945095,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,60,124.98834791142686,103.39245620450265
140,62,408,1758.2156862745098,1824.0857843137255,25.603494210487284,20.73433715901831,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,61,113.57009111254042,92.26592003551474
141,63,1222,1800.0351882160394,552.7872340425532,66.58974552312343,26.800734058894815,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,62,189.93585147494966,160.85397104206038
142,64,539,1811.8423005565862,1818.9628942486086,36.135341265329394,19.378825642512957,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,63,61.207909564079614,37.33630940518894
143,65,907,1821.0937155457552,595.6449834619625,37.88263012467562,31.356497427601994,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,64,142.27413567003376,115.31695452100702
144,66,581,1844.962134251291,1761.1927710843374,34.96378575885072,23.682796820172594,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,65,76.43552872938191,58.69412236331676
145,67,606,1868.1666666666667,2023.2326732673268,33.00605366463478,25.59566315358972,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,66,85.76109580916916,61.26989472816156
146,68,336,1868.2232142857142,1486.75,22.45835809123897,20.448919074158006,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,67,215.85137429649637,198.15398053029367
147,69,892,1871.7914798206277,92.75224215246637,42.39007677131606,27.2287266955767,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,68,565.6241303881076,544.7907855314735
148,70,813,1871.2066420664207,1318.510455104551,47.453728256174195,24.446842995327252,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,69,306.4506884275222,285.6711395993652
149,71,306,1898.251633986928,886.9640522875817,23.735134800895487,17.016767315637782,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,70,161.23707662620302,139.91783303067555
150,72,285,1899.701754385965,1935.101754385965,22.88749003549638,16.358866890607484,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,71,66.06110133713355,52.46903848937962
151,73,1000,1909.3,1715.916,44.49811944546953,30.021799909677757,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,72,122.95137448221247,98.2344135219425
152,74,1002,1942.9481037924152,174.50499001996008,44.76192715584447,28.99361620498333,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,73,557.1706437315821,524.7951981487636
153,75,332,1937.7951807228915,1747.448795180723,24.208081133244658,17.818434436980905,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,74,108.18257552351596,87.80091115700337
154,76,803,1947.2353673723537,978.4308841843089,38.43052459378713,27.572704347821688,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,75,261.2580814175449,235.3146829248018
155,77,458,1956.183406113537,1666.3340611353713,29.152381014932352,21.138926844943736,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,76,186.87739151509365,164.39586369492392
156,78,403,1987.4590570719604,414.3200992555831,26.519033651627474,19.68530774565399,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,77,332.8612607041129,306.42617381679395
157,79,422,2026.3412322274883,789.5379146919431,35.028365272952854,16.068562009119475,1,1,SA1,JE2RFP_gltTGFP_PAO1_TSB,78,163.93294405287259,145.90750494748377
