,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,frame,pos,strain,condition,colony_id,col_idx,min_dist_PA_centroid
1368,8,2442,413.25511875511876,945.3316953316953,62.02262548128451,51.02908942973182,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,7.0,195.89297422326916
1369,9,3455,472.91837916063673,41.05991316931983,74.34078413898897,65.64124636547058,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,8.0,171.58286392143907
1370,10,530,546.0245283018868,1908.0509433962263,31.78636838333258,22.62320926367048,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,9.0,389.7465911461891
1371,11,3080,585.1376623376624,393.9425324675325,67.89004261269811,60.48328378571732,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,10.0,56.28517213987851
1372,12,10967,664.9307923771314,246.92231239172062,207.52856577209243,84.52382741997936,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,185.59774549046492
1373,13,4377,670.7029929175234,1878.955677404615,78.93205751670101,73.03711047752617,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,12.0,408.78491795520137
1374,14,2055,687.01800486618,1029.905596107056,59.11497661739762,45.97334182140723,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,14.0,419.8458787090417
1375,15,3876,779.9391124871001,1558.468008255934,81.24514146433566,63.972949698833396,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,16.0,205.40479150896388
1376,16,3165,809.3962085308057,654.442654028436,72.17314697203565,57.8137325751308,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,17.0,197.13060746654864
1377,17,5208,860.3773041474655,493.5814132104455,88.26615283599902,76.94119000038226,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,18.0,139.67259877368957
1378,18,2809,867.7276610893556,344.79601281594876,65.04163019642785,56.601900755803314,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,19.0,93.79913015709663
1379,19,11488,931.6879352367688,784.4903377437325,207.67498350536914,75.31229184590501,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,74.49841123746639
1380,20,3022,954.1998676373263,176.38815354070152,65.26416038309583,61.46057230787166,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,23.0,211.1366132881353
1381,21,3734,1005.551151580075,1694.0324049276915,78.44493078513287,63.24246153860605,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,24.0,88.01982083327039
1382,22,5531,1024.9875248598808,1009.3375519797505,88.41739330901929,80.98250552518853,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,25.0,275.2724009617523
1383,23,2931,1091.8277038553395,1229.5199590583418,69.24687206791548,56.46238051880071,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,26.0,185.3151018108551
1384,24,2961,1150.950016886187,752.8564674096589,67.55042887505752,58.178833325079516,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,27.0,72.3008976158712
1385,25,2716,1191.5883652430043,216.2418998527246,61.45837570590118,58.68664278760797,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,28.0,83.61873367652548
1386,26,3787,1193.1650382888831,1191.2545550567731,86.9413300760734,58.37015988982083,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,29.0,194.96032129019656
1387,27,3670,1244.64931880109,444.7272479564033,79.1449218093681,60.51338252937486,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,30.0,147.48228682374582
1388,28,3286,1258.7139379184418,676.6494217894096,73.95398487439093,57.63587311248169,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,31.0,66.78227723046346
1389,29,4854,1287.8592913061393,918.6075401730532,85.59901742707478,74.2405016725139,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,32.0,217.84835339558649
1390,30,3512,1348.3160592255126,1820.2827448747153,89.4454881945261,56.84012977466247,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,33.0,82.28565276282154
1391,31,8533,1407.0651587952655,610.4172037970234,119.84886013851678,97.23686096476574,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,74.23742383229965
1392,32,4774,1395.615835777126,1981.7224549643904,84.50024311524749,75.6109447992316,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,35.0,89.51054454698047
1393,33,4559,1404.678657600351,770.0568107041017,90.01782174066771,68.18038920219001,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,36.0,223.06384359813305
1394,34,2360,1415.1199152542372,168.38093220338982,61.74046461929042,50.034603121144485,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,37.0,177.41575295678473
1395,35,1468,1435.6348773841962,16.72683923705722,65.5811523292904,32.07846730663219,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,40.0,314.4891062342778
1396,36,3398,1432.3248969982342,1210.7433784579164,77.27156851145598,58.753889594906035,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,39.0,108.94755875734982
1397,37,3666,1465.4511729405347,452.4517184942717,71.56943949145365,67.92188163367643,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,41.0,96.41898533178559
1398,38,3348,1470.2753882915174,343.60334528076464,75.36207081372483,63.40939236633991,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,42.0,155.5218789411133
1399,39,3902,1490.458995386981,2016.2734495130703,83.69195260617852,61.316098303169504,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,43.0,177.53133966287743
1400,40,5135,1494.8333008763389,1321.385199610516,84.36724961314818,80.23618327988936,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,45.0,177.731969994157
1401,41,4653,1501.2791747259832,134.45454545454547,124.8757406110265,55.062623247639934,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,258.77948146358773
1402,42,2667,1508.4911886014247,674.8290213723285,69.95001261078399,53.19832527964626,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,46.0,163.84788852731486
1403,43,2818,1516.276082327892,1179.334989354152,65.0744598767444,56.9387515769863,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,48.0,154.57884070607403
1404,44,1912,1733.1694560669457,780.5193514644351,53.68817163980637,48.40581738562753,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,49.0,186.27990795376212
1405,45,10320,1774.3252906976745,1433.7296511627908,168.1420477346652,99.67226236882976,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,165.42442481363562
1406,46,7616,1830.313419117647,628.0660451680673,109.13154211027087,93.17234132821228,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,54.0,59.7660643818949
1407,47,3716,1824.3100107642626,791.0489773950485,71.37475684501501,68.3622275465499,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,53.0,128.2453764037966
1408,48,3265,1914.9295558958652,475.87932618683004,70.14092273059265,61.03563445269249,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,55.0,161.13692492159547
1409,49,46,2028.8260869565217,75.67391304347827,9.552032666238258,6.252611924233287,26,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,426.3005002327873
1410,1,245,8.23265306122449,1316.1510204081633,37.65427688493061,8.794826223390427,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,107.41046363912182
1411,2,3429,134.8183143773695,754.8632254301546,71.3573502059374,62.569197560164106,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,0.0,204.84486901314222
1412,3,10774,247.2338964173009,202.51002413217003,159.18923883676825,90.88476830068474,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,104.07521425121217
1413,4,1733,214.1944604731679,1658.2556260819388,59.881328402310174,39.73961797350332,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,2.0,211.80325820187542
1414,5,4532,279.65887025595765,974.1348190644308,79.0481869282405,74.34037787862489,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,4.0,82.96303329809484
1415,6,3587,347.8054084192919,1495.9827153610258,71.02033472759445,66.88888629916093,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,5.0,80.46192992263387
1416,7,7225,416.6790311418685,512.4495501730104,98.25708455215305,96.65198268630073,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,6.0,95.50667273223392
1417,8,2740,412.86131386861314,946.279197080292,65.89736786338037,54.00459072753484,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,7.0,195.59896721596726
1418,9,3711,472.92454863918084,41.81433575855564,78.00629105290224,67.24354773712459,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,8.0,172.98000628472704
1419,10,556,545.4640287769785,1908.6187050359713,32.208726145400384,23.407386865985803,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,9.0,390.0407427619198
1420,11,3270,585.3776758409786,394.6599388379205,69.86312825908544,62.77245295731716,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,10.0,56.904855034018176
1421,12,11447,664.5060714597711,247.39110684022015,208.93870476052075,86.64678826975256,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,185.49216858118658
1422,13,4796,669.397831526272,1879.2537531276064,82.9736312356745,75.6803168867263,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,12.0,409.078821995737
1423,14,2167,686.6419012459621,1030.5357637286572,60.137172371801505,47.7339304143819,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,14.0,419.66883197460504
1424,15,4055,779.5346485819975,1559.0406905055488,82.84674360205976,65.6209004108082,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,16.0,205.5849463978387
1425,16,3318,809.1235684147076,654.9960819770946,74.41625101141881,58.902376802260385,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,17.0,198.20138940487172
1426,17,5569,860.2077572275094,493.10181361106123,92.08651762530744,79.04507102161386,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,18.0,138.4583748483121
1427,18,2942,867.2753229095853,345.25050985724,66.61683136871316,57.90911462270308,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,19.0,93.6506130706314
1428,19,11969,931.0952460523018,785.0875595287827,209.6695027679896,77.61717773195522,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,75.21091702017078
1429,20,3130,953.6894568690096,176.90127795527155,66.69284728929267,62.205644341965204,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,23.0,211.27542509158505
1430,21,4066,1004.8539104771274,1694.6583866207575,85.51723539266622,62.75565384187722,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,24.0,87.57126513504738
1431,22,5758,1024.8871135811046,1009.704758596735,89.87977057606668,82.89184813202827,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,25.0,274.5163720891631
1432,23,3018,1091.3774022531477,1229.6974817760106,70.2229600674131,57.30118745007351,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,26.0,168.53932102659022
1433,24,3106,1150.8370895041855,753.0962652929813,68.8942816533105,59.94445183864405,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,27.0,72.92707230759856
1434,25,2840,1191.2954225352112,216.68838028169014,62.73920583555719,60.25165282598514,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,28.0,84.13785863319862
1435,26,4167,1194.4041276697865,1192.2020638348931,87.47628889175273,63.26070561973441,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,29.0,170.24434626237672
1436,27,3855,1244.443579766537,445.04876783398186,81.2017717847722,62.013931999044445,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,30.0,147.4520018759643
1437,28,3452,1258.321842410197,677.1775782155272,75.19772975371858,59.47839567235855,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,31.0,65.92955164600207
1438,29,5112,1286.9906103286385,918.5142801251956,87.76184152626877,76.40761525588043,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,32.0,82.79450976751701
1439,30,3777,1346.8120201217898,1821.349218956844,92.85716073043055,57.907059226512594,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,33.0,81.86525898774471
1440,31,8859,1406.507167851902,611.1008014448583,121.12961292790347,99.95127062803274,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,74.37448349298802
1441,32,5014,1395.9469485440766,1982.5187475069804,85.23523519857022,78.38924995480635,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,35.0,90.12106859358545
1442,33,4776,1404.7814070351758,770.7726130653266,93.83529936686212,69.06597287079614,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,36.0,223.23205845552076
1443,34,2504,1415.911341853035,169.1397763578275,65.45446158383271,49.97331891721919,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,37.0,177.71616597175185
1444,35,1663,1436.232711966326,17.432952495490078,71.00260780983832,33.28765099417628,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,40.0,314.15628864008346
1445,36,3596,1432.163236929922,1211.4702447163515,80.1813799176451,59.945514018199866,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,39.0,109.68936244757197
1446,37,3911,1465.0810534390182,453.00178982357454,73.72212301277436,70.60242959655916,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,41.0,96.41867637817812
1447,38,3505,1470.1035663338089,344.2,78.44774203493803,64.28648486838767,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,42.0,156.53913573136887
1448,39,4103,1490.8917864976847,2016.4087253229345,88.68345132690018,60.77916471123259,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,43.0,178.41422057983092
1449,40,5352,1494.421711509716,1321.851644245142,86.43364646687024,81.41126441804454,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,45.0,177.39369002760137
1450,41,4931,1500.8661529101603,134.88440478604747,125.57478299372607,56.33215608182009,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,258.857708854499
1451,42,2860,1508.495104895105,675.7667832167832,74.05989354320715,52.71452346790067,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,46.0,164.30354558056055
1452,43,2957,1516.0199526547176,1179.7477172810281,65.80581554579787,58.786215770251324,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,48.0,154.86058966586938
1453,44,2030,1733.3502463054188,781.1970443349753,55.593059245940374,49.62017503712234,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,49.0,186.8583080585306
1454,45,10710,1773.4366013071894,1433.7676937441643,169.60131098958777,102.3101760155094,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,165.82024364788438
1455,46,8106,1830.6609918578831,627.780162842339,112.22089896410311,96.77654341917405,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,54.0,60.391153829154554
1456,47,4010,1823.7985037406484,790.8349127182045,74.0733232485073,71.39055766372881,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,53.0,128.60958961657184
1457,48,3436,1914.2075087310827,476.3559371362049,72.84169550836478,61.942404557340055,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,55.0,131.57496526995442
1458,49,73,2029.123287671233,75.89041095890411,11.953991393716748,8.256729700620756,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,427.1985188338174
1459,50,34,2028.0882352941176,93.52941176470588,8.751336281847445,5.062474311440292,27,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,412.77268415044756
1460,1,268,8.940298507462687,1311.8992537313434,33.05601978132775,11.171905577756197,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,110.42808270709423
1461,2,3651,134.9085182141879,754.7984113941386,72.55286620870586,66.10648339551385,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,0.0,204.727384613074
1462,3,11206,246.36043191147598,202.36105657683385,160.84767173178267,93.41980683869768,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,105.54998067622245
1463,4,1840,214.0298913043478,1658.220652173913,60.5335200849944,41.849675080490655,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,2.0,211.97859114204655
1464,5,4920,279.6922764227642,974.0441056910569,82.2009189637142,78.02982083557417,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,4.0,82.80416804619468
1465,6,4145,348.2694813027744,1497.453558504222,75.3659924518276,72.4357221131105,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,5.0,78.77204089486457
1466,7,7626,416.41542092840285,512.8338578547076,102.54667402079069,97.58493183979225,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,6.0,95.31617070939606
1467,8,3011,411.59814015277317,946.140152773165,69.92294797544743,56.20708353129676,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,7.0,194.69387593525332
1468,9,3940,472.598730964467,42.29517766497462,77.48321564403948,70.02142697571178,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,8.0,171.20930816333603
1469,10,643,544.3094867807154,1907.9486780715397,30.28040474580598,27.679877537411897,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,9.0,389.17378173873726
1470,11,3389,585.1280613750369,394.8509884921806,71.49162019748702,63.68473248578271,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,10.0,56.970036752733535
1471,12,11942,663.9761346508122,247.2798526210015,210.22443694250944,88.15219480850634,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,185.29153891447433
1472,13,5205,668.5375600384245,1879.2668587896253,87.2444317706015,78.48432767335667,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,12.0,408.599556498589
1473,14,2457,686.5978835978837,1029.986975986976,64.6078603960264,49.52531353719515,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,14.0,420.4563870402917
1474,15,4286,779.2949136724218,1559.220251983201,84.47944829275379,68.13680956724669,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,16.0,205.60385744680073
1475,16,3455,808.4118668596237,654.9105643994211,76.04339649588576,60.08266335381719,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,17.0,200.16408836321907
1476,17,5857,860.2197370667577,492.61703943998634,94.54004534614062,80.90536729802676,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,18.0,138.19881363482497
1477,18,3078,866.7215724496426,345.0360623781676,67.73156135809101,59.46369289695293,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,19.0,93.60643264135965
1478,19,12515,930.5292049540551,784.5700359568518,211.84002741806842,80.19986961312746,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,75.3099883587971
1479,20,3269,953.1303150810645,176.82196390333436,68.06361578194627,63.72429840636632,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,23.0,210.82172530974626
1480,21,4327,1004.8185810030044,1693.0843540559279,89.99012159490768,63.76017838068383,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,24.0,85.09165965678547
1481,22,5967,1024.8106251047427,1009.6070051952405,91.28599023885926,84.60286291014667,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,25.0,273.1577399922579
1482,23,3198,1090.7989368355222,1229.4674796747968,72.79168633243181,58.269574439009105,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,26.0,185.5174316270871
1483,24,3234,1150.4196042053186,752.8982683982684,69.48579879455762,61.61438898902073,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,27.0,72.86297107227261
1484,25,2978,1190.9378777703157,216.44425789120214,63.9736515105972,61.845638619186616,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,28.0,85.14360044682653
1485,26,4474,1194.4423334823425,1191.7333482342424,89.52945929926227,65.92179392574053,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,29.0,193.2883426256533
1486,27,4072,1244.1795186640472,444.41625736738706,82.7582225139448,64.19494535825953,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,30.0,147.01442361719072
1487,28,3629,1258.2091485257647,676.9192615045467,76.73577070727859,61.27945105392746,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,31.0,66.18269685238006
1488,29,5377,1286.8017481867212,918.6830946624511,89.9367745981066,78.03664126653446,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,32.0,217.66845001494806
1489,30,4001,1346.310672331917,1821.1947013246688,94.83052874230502,59.67546370792039,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,33.0,81.71604352421478
1490,31,9172,1406.0532054077628,611.3131269079809,122.53259236821724,102.54556676364727,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,74.38401053475178
1491,32,9802,1438.136400734544,1997.7152621913895,215.73524972220548,75.51891040634214,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,127.35286218999917
1492,33,4953,1404.4403391883707,771.1358772461135,95.792739780863,70.43234934436545,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,36.0,223.34372039664922
1493,34,2710,1416.30073800738,169.43357933579335,65.76920528504387,53.41635741462659,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,37.0,177.79067905818363
1494,35,1808,1434.470685840708,18.247234513274336,73.18913282841214,35.03368505072251,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,40.0,312.2197252632928
1495,36,3758,1431.799095263438,1211.7123469930814,82.47039349108391,61.06957168697031,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,39.0,110.11181505542595
1496,37,4149,1464.6093034466137,452.5061460592914,74.98393712420987,73.50140971366528,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,41.0,97.07383512539039
1497,38,3709,1469.3995686168778,344.3141008358048,80.52044484124475,66.77047515782607,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,42.0,156.72487295919976
1498,39,5627,1493.5379420650436,1321.6191576328417,89.88637473123318,82.09707646503718,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,45.0,177.91226193479824
1499,40,5197,1500.4135077929575,134.92591879930728,126.33767068551204,56.03185796803941,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,258.774495788541
1500,41,3232,1514.1899752475247,1180.118811881188,69.64962177836749,60.65768376041156,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,48.0,153.8108394406701
1501,42,2942,1507.9887831407207,676.2056424201223,75.02103211706739,53.203055874547765,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,46.0,164.57781719593154
1502,43,2154,1732.6355617455897,781.4159702878366,56.94256794214754,51.91526284051962,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,49.0,189.04935299294303
1503,44,11333,1772.8380834730433,1434.277596399894,173.62398840749483,105.30072771240053,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,78.34134367351332
1504,45,8564,1830.527323680523,627.5719290051378,116.1253328073709,98.70688743362972,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,54.0,61.2259101146796
1505,46,4236,1823.1425873465535,790.1248819641171,77.41826897800998,72.27092802793199,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,53.0,130.0737253464219
1506,47,3794,1913.3286768581972,475.9198734844491,78.03631852694875,63.73053750250566,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,55.0,129.62126989289905
1507,48,33,2025.5757575757575,76.42424242424242,6.683175152528592,6.227991553292185,28,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,425.1471098667906
1508,1,277,8.992779783393502,1311.0361010830325,33.76851706117537,11.425375923045623,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,111.5761598636883
1509,2,3832,134.7160751565762,754.991388308977,73.68289113757568,68.68274353575248,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,0.0,204.69614904214265
1510,3,11615,245.9490314248816,202.45802841153682,161.46878484081853,95.5488777046538,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,105.57435900279454
1511,4,1915,213.67728459530025,1658.2793733681463,60.348505921892226,42.872050236786194,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,2.0,124.47920787296367
1512,5,5287,279.27104217892946,974.0955173066011,84.6914074068971,81.48372448867705,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,4.0,82.6961024423027
1513,6,4332,348.4478301015697,1498.0184672206833,77.92775977442881,72.94214126947368,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,5.0,78.15714945443983
1514,7,8116,415.3133316904879,513.3325529817644,107.83069930774448,98.95241024022097,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,6.0,94.68664834234143
1515,8,3185,411.47755102040816,946.5557299843014,71.57278941803372,58.48071940249132,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,7.0,194.69775430842012
1516,9,4124,472.3896702230844,42.570320077594566,76.36259936358324,73.18688727090328,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,8.0,171.6252977099343
1517,10,731,545.3173734610123,1908.9042407660738,33.01573770659429,29.196072785765228,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,9.0,390.4859677838633
1518,11,3538,584.8267382702091,395.10062182023745,73.18424282151271,64.75495215857745,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,10.0,57.4003578019192
1519,12,12520,663.5158945686901,247.32348242811503,209.4109791648408,89.90146502186799,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,185.73807927237732
1520,13,5402,668.1658644946316,1878.985560903369,89.31289702632115,79.76725358899397,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,12.0,409.82684466895824
1521,14,2835,685.7305114638448,1028.9615520282186,65.2745643816579,56.98345097748779,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,14.0,420.9554076836505
1522,15,4558,779.3698990785432,1559.1728828433525,86.87807079181414,70.39209003057809,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,16.0,205.84557545952293
1523,16,3592,808.3212694877506,655.1453229398663,77.26782822795649,61.59632821348026,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,17.0,201.71157236457373
1524,17,6163,859.7123154307967,492.6324841797826,95.194063611798,84.43957754203302,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,18.0,138.340445479526
1525,18,3331,865.9558691083759,344.71269888922245,71.08005886807672,61.5370146450836,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,19.0,94.04129749387216
1526,19,13064,930.2831445192896,784.4778781383956,212.70642882375935,83.511753957829,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,-1.0,75.88069222290501
1527,20,3453,952.5803649000869,177.00347523892268,71.20566463811768,64.10179770262492,29,4,SA1,JE2GFP_gltTRFP_PAO1_TSB,-1,23.0,210.55778892347257
