,label,area,centroid-0,centroid-1,axis_major_length,axis_minor_length,frame,pos,strain,condition,colony_id,min_dist_PA_centroid,min_dist_PA_edge2edge
742,33,723,926.6763485477178,72.93775933609959,38.13518373625404,24.731424485727068,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,31,54.60108553162816,24.0
743,34,950,943.8715789473684,207.31894736842105,43.24102550445761,30.086508480500417,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,32,137.1117560148769,112.79184367674819
744,35,1470,1004.8523809523809,1957.8727891156464,53.47206509346403,36.304907616213,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,33,116.37046898557092,91.2414379544733
745,36,1233,1009.5417680454177,651.6893755068937,48.9823853349168,33.2571531446274,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,34,112.23382549775623,82.13403679352427
746,37,600,1044.9516666666666,1626.2933333333333,52.42058377929754,15.870359395702389,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,35,97.93252267552141,75.7099729229908
747,38,1168,1064.7371575342465,287.5445205479452,49.351823645244814,31.23990467190137,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,36,227.998212614364,204.70710783946902
748,39,761,1060.5440210249672,851.5282522996058,38.1175187190026,26.508703933528437,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,37,174.86393616707304,144.58907289280197
749,40,1747,1075.9776760160275,1878.3165426445335,65.00252280392485,37.75194953890395,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,38,128.4805290908765,98.79271228182775
750,41,74,1064.4594594594594,2040.662162162162,23.06361592815007,4.804376977508206,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,217.64183083584655,
751,42,796,1113.461055276382,391.8391959798995,41.15614051094878,25.59493970346179,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,39,275.88782057247033,238.1365154695936
752,43,549,1142.0892531876138,932.992714025501,33.03394450427509,21.90316415733822,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,40,198.4557633267771,174.41330224498358
753,44,1155,1162.5636363636363,790.6320346320347,49.50335886507103,30.717426934384335,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,41,145.12332320756354,105.32331175955302
754,45,2083,1198.768122899664,476.531445031205,92.9976019654558,32.37277752196146,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,175.55940126574586,
755,46,1498,1250.2062750333778,1685.888518024032,70.75137327958758,29.27438650682515,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,44,73.5836234785769,51.884487084291386
756,47,1313,1273.3503427265803,1304.6884996191927,45.59886333540295,37.77440801568391,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,45,57.971368519897666,25.495097567963924
757,48,923,1279.522210184182,517.9458288190683,39.411254508901024,30.5695026038751,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,46,153.1653465377149,118.98319209031165
758,49,1139,1291.3933274802457,1143.676909569798,42.63901968691499,34.82723342688852,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,47,133.26097592838175,110.5350623105628
759,50,1205,1321.4290456431536,25.009128630705394,48.93022229063045,33.02093527356876,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,48,147.88928809345992,115.80155439371269
760,51,1423,1334.7779339423753,586.2754743499648,72.6497664333925,26.429977948445085,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,49,145.12371373302128,118.9663818059539
761,52,906,1335.8653421633553,961.8852097130243,44.47739719656347,26.793909896941546,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,50,45.97621984293149,20.223748416156685
762,53,835,1355.5736526946107,2026.77125748503,38.653803212311054,29.346029912450486,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,51,251.22567114607395,219.0
763,54,771,1366.7341115434501,491.25291828793775,42.231465990882036,25.63069075427592,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,52,196.68908102122114,166.1836333698358
764,55,1612,1488.1079404466502,1007.7196029776675,54.23201355014698,39.41980155978956,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,53,174.31667347210168,138.2316895650198
765,56,1403,1512.2102637205987,2024.1789023521026,46.01136851065463,39.38755569929961,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,54,94.59306784417994,53.36665625650534
766,57,734,1513.5599455040872,1099.7534059945503,36.22264451757732,26.281046512560703,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,55,246.64922757999477,221.71152428324515
767,58,2054,1561.335929892892,457.0730282375852,72.93940231348463,36.941510128661974,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,56,100.31005494793706,61.1310068623117
768,59,761,1590.5913272010512,870.0170827858082,42.43898860586925,23.95150406431041,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,57,87.15919379652365,63.63961030678928
769,60,2598,1638.0473441108545,585.9006928406467,65.58580871829862,54.56704914261371,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,59,192.75866167894856,148.00337833982033
770,61,2099,1635.6098141972368,1129.95807527394,70.90296652070685,42.98530509330293,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,58,148.59251129861912,115.43396380615195
771,62,1038,1703.6098265895953,1251.9036608863198,42.2282351341719,32.90500113020223,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,60,195.59479555454772,161.11176245079065
772,63,923,1708.7334777898159,1003.148429035753,37.054300806081784,32.15858316568951,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,61,55.87085560494374,31.304951684997057
773,64,676,1736.1819526627219,1741.7485207100592,38.23618554583073,23.672379080096576,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,62,93.37753309802193,69.20260110718382
774,65,920,1800.9010869565218,1421.2728260869565,40.17313853729109,30.303496316826568,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,63,106.44644597378397,76.96752561957543
775,66,2168,1859.6213099630995,848.2702952029521,87.90952486755127,34.645089776350474,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,170.85593608047589,
776,67,1228,1946.014657980456,1334.2166123778502,52.49330270132526,31.95556731520499,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,66,210.41291535680966,179.62739212046696
777,68,932,1986.5,290.2542918454936,42.20641077935829,29.361234880678435,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,67,46.839784005259965,22.80350850198276
778,69,502,1990.4442231075698,1773.1095617529882,29.707618251716514,21.841251831668153,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,68,163.67627853701325,141.0283659410404
779,70,842,2012.9703087885987,762.4762470308789,41.333419382823585,27.224070468360996,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,69,228.83122866364874,188.52055590836773
780,71,481,2008.7817047817048,1937.147609147609,42.90319907824854,16.381137408152462,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,70,40.475146781298854,24.515301344262525
781,72,214,2018.7242990654206,140.51869158878506,20.77324760447495,14.282789693245123,10,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,71,45.55562520077636,9.899494936611665
782,1,29,6.0,1002.0344827586207,10.8000514604293,4.037992164824593,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,225.54470733930148,
783,2,1369,82.46749452154857,1265.2695398100805,49.90627441557156,39.42305336107552,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,0,180.09791000639476,141.22322755127783
784,3,1152,92.0390625,1373.8836805555557,54.478379352076615,27.9879191622309,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,1,224.23657636373702,190.50721771103582
785,4,1142,104.83712784588441,1552.6094570928196,44.14272641151745,34.29747379485815,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,2,152.97695414439946,128.0
786,5,341,173.47507331378299,1580.6480938416423,25.39838466134602,17.563739927763187,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,3,88.79715493147577,68.6804193347711
787,6,2093,224.0315336837076,1096.4916387959865,68.04543853824974,40.01828326134193,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,130.27903229657088,
788,7,515,233.1766990291262,1695.9495145631067,32.294280892463085,20.527113323354754,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,5,126.16590454776349,112.16059914247963
789,8,474,272.36708860759495,2003.3481012658228,32.04175589518463,19.915830518969788,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,6,262.3829311790436,242.00206610688264
790,9,615,297.87642276422764,1355.1609756097562,35.99296630696348,22.45552664214564,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,7,138.77057692401627,116.2497311824849
791,10,735,315.0326530612245,736.1469387755102,39.35814590085575,24.85253841281474,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,8,184.03842269407363,169.0
792,11,858,329.54895104895104,1785.2156177156178,47.16072820377973,34.61149108156572,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,9,192.1252639140871,166.67633305301626
793,12,1346,386.5163447251114,1640.7161961367012,49.25947492634206,36.44055384643702,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,10,155.82736098804807,121.59358535712317
794,13,353,403.342776203966,851.0453257790368,27.082718033419855,17.4375937370333,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,11,173.39054523171302,143.54441821262157
795,14,913,426.9660460021906,1179.7404162102957,42.14550441465248,29.23321759319112,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,12,174.86092925925902,144.51643505151932
796,15,817,486.4112607099143,725.3317013463892,39.896053258485885,26.61516709867697,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,13,212.30413629145056,182.28000438885226
797,16,1112,503.5071942446043,1670.4127697841727,43.602770571398544,33.54969894700674,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,15,169.22135632299754,146.15402833996743
798,17,881,501.82860385925085,669.1225879682179,40.98249718566577,27.749103805613544,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,14,157.5916280157241,123.03657992645927
799,18,1477,546.2017603249831,1431.1733243060257,48.96592441632516,40.32707895586981,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,16,84.74087383057658,53.600373133029585
800,19,913,607.9386637458927,771.5542168674699,37.913227526596756,30.8795525476859,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,17,144.78281375388235,111.07204868912791
801,20,1962,653.7920489296636,1858.1411824668705,65.00979538398998,39.165844716641594,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,18,57.49425583301489,23.345235059857504
802,21,194,651.0773195876288,2038.7938144329896,28.97920884454766,9.221596893162236,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,91.6436419508829,
803,22,1266,688.9454976303317,256.01974723538706,41.04154185799797,40.63647652801004,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,20,121.54307892222371,89.1852005660132
804,23,1634,715.8806609547123,1189.1823745410036,58.16226941970472,37.86516922462395,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,21,118.43776854456458,80.60397012554654
805,24,812,743.0911330049261,730.6637931034483,40.37965215666521,27.208289460192393,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,22,137.046169464319,109.0
806,25,1047,758.2664756446991,447.9044890162369,44.61328726592136,31.862616993075537,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,23,95.93106656285991,72.89718787443039
807,26,1408,779.5326704545455,805.8892045454545,47.503150040837866,40.79394978725604,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,24,85.49931693527314,38.897300677553446
808,27,871,805.2916188289323,621.9988518943743,42.395700337684126,27.166270433392533,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,25,87.16214244944788,65.0
809,28,508,820.5531496062993,2016.8444881889764,33.55226859487038,19.9886321377417,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,173.4901784286777,
810,29,1344,834.3787202380952,505.27455357142856,51.86138165443464,33.77644941269314,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,27,46.89718585187366,16.64331697709324
811,30,1777,860.7636465953855,1213.464265616207,66.1268367228351,41.16669027855822,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,28,94.48902910629945,46.8187996428785
812,31,3229,906.9882316506659,570.8163518117065,71.24659489047377,60.421224119339705,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,29,114.48554001303482,82.71033792700887
813,32,3201,923.8284910965324,1153.9565760699782,96.62872561536894,48.19724720082233,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,30,108.67778492666763,57.3149195236284
814,33,750,925.8826666666666,72.91733333333333,38.82887175809301,25.211209883132234,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,31,54.16752623089747,24.0
815,34,980,942.9867346938776,207.3030612244898,44.021376107373385,30.405309192982745,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,32,136.98616688251204,111.57060544785082
816,35,1526,1003.8984272608126,1957.9757536041939,54.49221699241668,37.10728602760205,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,33,116.27054437579521,89.1403387922662
817,36,1289,1008.7036462373933,651.5159038013965,50.04797306550058,34.004663289578936,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,34,112.16012070485039,82.02438661763951
818,37,638,1043.3793103448277,1627.0705329153604,54.00407934954797,16.3142836298925,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,35,97.21431392874103,74.73285756613352
819,38,1207,1063.6669428334715,287.63960231980116,49.75604600039441,31.93000349048935,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,36,228.12876797973837,204.02205763103166
820,39,794,1059.544080604534,851.4899244332494,38.333360473691684,27.466707215438888,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,37,173.7563270537806,143.83671297690307
821,40,1821,1075.2701812191103,1878.3717737506865,66.54029296212963,38.45871289673661,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,38,128.3393880598922,96.93296652842108
822,41,91,1063.6593406593406,2040.3186813186812,23.21233298316346,5.744788565940984,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,217.33337039213296,
823,42,872,1113.059633027523,392.7133027522936,41.92764408159098,26.97677724951664,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,39,274.29847577417604,236.22235287965447
824,43,568,1141.394366197183,932.8239436619718,33.5748700124862,22.240620126001673,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,40,197.9580976480638,174.34735443934903
825,44,1211,1161.4913294797689,790.8274153592073,48.34177494937583,33.51480901645259,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,41,146.0184022042396,105.32331175955302
826,45,2181,1198.0018340210913,476.58367721228797,93.22063804130775,33.79669927858873,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,174.8420782542916,
827,46,1577,1249.3113506658212,1685.572606214331,71.6368396171407,30.55012821071793,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,44,73.33021655901538,49.24428900898052
828,47,1367,1272.3957571324067,1304.9027066569129,46.29530191429066,38.689370571615726,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,45,58.23278525246409,25.495097567963924
829,48,1021,1279.7326150832516,518.4289911851126,41.8686898646618,31.568990265611838,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,46,152.6678566369259,118.71394189394942
830,49,1190,1290.5075630252102,1143.7252100840335,43.956427314512375,35.32049994411183,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,47,132.95423779648917,109.65856099730654
831,50,1315,1320.9110266159696,25.295057034220534,50.34559458674209,35.14977169213256,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,48,147.34686295233874,115.13470371699404
832,51,1486,1334.0450874831763,586.5134589502019,74.59462246883864,26.853170063179615,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,49,144.79602177255063,118.06777714516353
833,52,937,1334.8815368196372,961.923159018143,45.61102016580673,27.01860960178847,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,50,46.095431206247326,19.6468827043885
834,53,843,1354.2241992882562,2026.3214709371293,40.018363962859155,28.979998285406477,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,51,251.5568308484867,218.0
835,54,821,1365.7624847746652,491.6492082825822,42.22628698779993,26.31854911224951,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,52,197.14224124249102,167.5857989210303
836,55,1642,1486.6790499390986,1007.6827040194885,55.54309909318555,39.37214226277533,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,53,174.1447657742005,138.2316895650198
837,56,1485,1510.648484848485,2024.521212121212,49.162597997114794,40.16999489487799,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,54,95.16926352566846,53.150729063673246
838,57,760,1512.721052631579,1099.871052631579,35.691336705533466,27.544921898589322,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,55,246.85816621215596,222.59604668547013
839,58,2153,1560.290292614956,456.7487227124942,74.56870696187846,37.8752849722197,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,56,100.10532973601687,58.69412236331676
840,59,798,1589.859649122807,870.031328320802,43.17867476223913,24.851902002056455,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,57,86.88931091912222,62.80127387243033
841,60,2692,1637.231426448737,585.861441307578,66.77491237498862,55.4871484357727,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,59,192.7780192648912,147.1767644704829
842,61,2298,1635.160139251523,1131.0243690165362,69.22989954531378,45.90820837467969,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,58,149.2582515810436,114.56002793295748
843,62,1152,1703.109375,1251.0598958333333,44.58615751411713,35.5930810463128,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,60,196.81745424228757,160.90059042775448
844,63,1040,1707.4201923076923,1003.1990384615384,39.84466076584669,33.92239345455102,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,61,56.03867878145628,30.870698080866262
845,64,702,1735.2122507122508,1741.7521367521367,38.96118311770605,24.0233250403524,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,62,89.55387033879369,68.41052550594829
846,65,969,1800.2538699690404,1421.1238390092878,41.096205243603414,31.181163642111958,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,63,106.45044332567186,77.3692445355388
847,66,2245,1859.0044543429844,848.697995545657,88.87912097305785,35.80564840527553,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,171.14079180748598,
848,67,1334,1944.643928035982,1334.5877061469266,56.86939899435363,33.46812791794108,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,66,209.90082619825307,173.85051049680584
849,68,954,1985.8784067085953,289.41090146750525,41.065708367469796,31.37643889800813,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,67,47.94358949832192,23.021728866442675
850,69,564,1988.6648936170213,1772.5691489361702,34.33233535899081,22.132077410467705,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,68,164.348570765198,140.03570973148243
851,70,877,2011.8574686431016,762.1870011402508,42.6436175217693,27.455923818429323,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,69,225.15822937313246,184.61040057374882
852,71,532,2007.2236842105262,1937.8345864661653,45.20316381779162,17.195238938561538,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,70,39.95068604920554,23.53720459187964
853,72,233,2018.62660944206,139.09871244635193,21.547452362939257,14.943630030307254,11,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,71,40.247126441386825,10.0
854,1,49,6.36734693877551,1001.5510204081633,15.438485308599223,4.967586082238957,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,335.2460073392286,
855,2,1412,83.20538243626062,1265.770538243626,50.75961780927542,40.46675890716078,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,0,179.96777508473022,140.81193131265547
856,3,1191,92.911838790932,1374.5079764903442,55.247388501976,28.446665499156666,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,1,224.0657118166681,190.50721771103582
857,4,1202,105.58901830282862,1553.3178036605657,45.05261436414176,35.26472309460885,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,2,153.1837743459893,127.0
858,5,360,174.17222222222222,1581.2805555555556,25.766381079687477,18.289149481929783,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,3,88.95880134155372,68.41052550594829
859,6,2198,224.49818016378526,1097.099636032757,69.5014937656122,41.09905517816307,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,130.32718197051156,
860,7,549,233.79781420765028,1696.2932604735884,33.08659979496932,21.348120935424678,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,5,144.68940712589009,114.54256850621083
861,8,518,273.1332046332046,2003.6718146718147,33.586268964884304,20.633821252365838,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,6,322.3991372417721,300.38974682901545
862,9,640,298.5140625,1355.6609375,36.52486026128599,22.973180118750033,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,7,138.66325965833525,115.41230437002807
863,10,771,315.73281452658887,736.8132295719844,39.67672276857677,25.96666029271555,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,8,317.04524978901327,279.45840477609545
864,11,855,329.00350877192983,1785.3847953216375,50.4804929782368,33.1494352226642,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,9,242.0233676498347,207.06037766796427
865,12,1408,386.6917613636364,1640.9765625,51.35742729601521,36.177425974028466,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,10,154.81427912947288,119.57006314291216
866,13,380,403.8263157894737,851.2657894736842,27.72128686006302,18.44654942177586,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,11,173.92745943422852,142.84257068535277
867,14,1023,426.83479960899314,1181.1681329423266,45.055784667224664,31.210074295136046,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,12,173.92360417972847,142.9475428260311
868,15,857,487.49591598599767,725.5542590431738,39.48308061535891,28.312854619081996,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,13,210.96122183711597,179.17868176767013
869,16,1239,504.5803066989508,1670.7885391444713,46.409929229580804,35.338219286983744,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,15,168.9276317354461,144.69968901141425
870,17,917,502.7720828789531,669.5343511450382,41.822200924902845,28.308455423736316,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,14,156.51210448813325,120.93386622447825
871,18,1535,546.8097719869706,1431.8768729641695,49.69081151991602,41.18524614923185,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,16,84.58287973136646,53.46026561849464
872,19,931,608.6272824919441,771.968850698174,38.11105500504349,31.336620940795626,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,17,144.65411311273107,109.78615577567146
873,20,2047,654.0796287249634,1858.573033707865,66.41724684741867,40.061356777747456,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,18,57.37853957951885,22.627416997969522
874,21,171,651.9883040935673,2039.1812865497077,27.937052637032984,8.410455058842714,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,91.74578744131139,
875,22,1319,689.5405610310842,256.60348749052315,42.0061236708555,41.27506002749357,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,20,121.18806512067357,89.1852005660132
876,23,1688,716.5539099526067,1189.6688388625591,59.062332785198606,38.493316262132474,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,21,118.58178230672968,79.81227975693966
877,24,855,743.6444444444444,731.2350877192982,41.25427509875152,27.982806495734422,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,22,136.73917120772944,107.11675872616759
878,25,1139,759.1115013169447,448.3994732221247,42.17881156836433,35.27009630507875,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,23,96.04845714672516,72.94518489934754
879,26,1464,779.948087431694,806.4371584699453,48.99951334670279,41.437178341191,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,24,85.14899101536635,36.069377593742864
880,27,952,806.344537815126,622.4464285714286,44.14147819328341,28.13362134589616,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,25,86.80162317772658,65.0
881,28,559,821.3184257602862,2017.314847942755,34.26414351449367,21.589224351222644,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,173.34956239596983,
882,29,1426,835.5098176718093,505.3688639551192,56.19690395812154,32.97317356153149,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,27,48.04157677991599,16.64331697709324
883,30,1832,861.528384279476,1214.2707423580787,67.40859020023098,42.17344319020457,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,28,94.33418189281909,45.880278987817846
884,31,3353,907.932597673725,571.3355204294661,72.3392465509072,61.631646611109275,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,29,114.99605400899885,82.97590011563598
885,32,3337,924.4273299370692,1155.0815103386276,98.6422655784683,49.00562214052333,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,30,108.30887403676468,56.08029957123981
886,33,772,926.5129533678756,73.45207253886011,39.110772410619475,25.69585484200699,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,31,53.98465607381274,23.0
887,34,1030,943.7320388349515,208.14757281553398,45.10070857273813,31.282267305901648,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,32,137.2403426030685,111.08555261599052
888,35,1585,1004.4864353312303,1958.631545741325,55.05165722632151,38.090120846982586,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,33,115.4761853574649,87.69264507357501
889,36,1338,1009.3669656203289,652.0852017937219,50.88270340386509,34.57810499215705,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,34,111.90917580296956,81.32035415564789
890,37,655,1043.7328244274809,1628.0580152671755,54.003587640103135,16.63064572211036,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,35,96.78591496959541,73.54590403278758
891,38,1254,1064.200956937799,288.42583732057415,50.38549926551834,32.68826495801289,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,36,228.42822013078796,203.7694775966214
892,39,813,1060.1672816728167,851.9963099630996,38.49551696425342,27.972557148591836,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,37,173.58579522576505,143.75326083258076
893,40,1929,1075.0798341109382,1877.9554173146707,64.78280102237353,41.71062851955484,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,38,126.77831389297663,93.92017887546851
894,41,93,1064.763440860215,2040.3118279569892,23.690039305010686,5.606037950155465,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,216.39532307779493,
895,42,895,1113.8715083798882,393.38994413407823,42.35624016280454,27.330348411062086,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,39,273.5805567197722,235.27430798963155
896,43,585,1141.8991452991454,933.5179487179487,34.119733912774194,22.63506001664243,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,40,198.56509666098603,174.34735443934903
897,44,1329,1162.6907449209932,791.4680210684726,51.866245330991745,34.57574592393,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,41,146.3732839241898,102.96115772464877
898,45,2307,1198.1933246640658,476.8595578673602,92.07606886363646,35.57299079409831,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,-1,174.61823969901408,
899,46,1619,1249.7115503397158,1686.1488573193328,72.24528211891007,30.840212771609337,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,44,73.35921065289278,49.39635614091387
900,47,1416,1272.8827683615818,1305.5670903954801,47.36716802527632,39.25654636320409,12,0,SA1,JE2RFP_gltTGFP_PAO1_TSB,45,58.007481070956715,25.45584412271571
